Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Singapore,SGP,2005,0.27526557
Singapore,SGP,2006,0.24725
Singapore,SGP,2007,0.23787805
Singapore,SGP,2008,0.2358275
Singapore,SGP,2009,0.22255981
Singapore,SGP,2010,0.23269218
Singapore,SGP,2011,0.23102067
Singapore,SGP,2012,0.24153683
Singapore,SGP,2013,0.26539204
Singapore,SGP,2014,0.27731833
Singapore,SGP,2015,0.29200265
Singapore,SGP,2016,0.28382972
Singapore,SGP,2017,0.2767103
Singapore,SGP,2018,0.2736794
Singapore,SGP,2019,0.29325968
Singapore,SGP,2020,0.31411594
Singapore,SGP,2021,0.3376918
Singapore,SGP,2022,0.5213485
Singapore,SGP,2023,0.49312237
Singapore,SGP,2024,0.5452378
Slovakia,SVK,1965,5.8013988
Slovakia,SVK,1966,5.3693156
Slovakia,SVK,1967,4.5743294
Slovakia,SVK,1968,3.8016503
Slovakia,SVK,1969,2.8318548
Slovakia,SVK,1970,3.8639326
Slovakia,SVK,1971,2.7034943
Slovakia,SVK,1972,2.697855
Slovakia,SVK,1973,2.600944
Slovakia,SVK,1974,4.312059
Slovakia,SVK,1975,3.3278801
Slovakia,SVK,1976,3.6065035
Slovakia,SVK,1977,3.5168216
Slovakia,SVK,1978,3.027
Slovakia,SVK,1979,5.2073984
Slovakia,SVK,1980,8.624251
Slovakia,SVK,1981,9.100571
Slovakia,SVK,1982,9.804391
Slovakia,SVK,1983,10.31536
Slovakia,SVK,1984,10.548025
Slovakia,SVK,1985,13.379978
Slovakia,SVK,1986,15.722001
Slovakia,SVK,1987,15.4376335
Slovakia,SVK,1988,15.111659
Slovakia,SVK,1989,15.90419
Slovakia,SVK,1990,15.631174
Slovakia,SVK,1991,16.444094
Slovakia,SVK,1992,16.957714
Slovakia,SVK,1993,19.905294
Slovakia,SVK,1994,22.932755
Slovakia,SVK,1995,21.770819
Slovakia,SVK,1996,20.49306
Slovakia,SVK,1997,20.41805
Slovakia,SVK,1998,20.907202
Slovakia,SVK,1999,23.300919
Slovakia,SVK,2000,27.091805
Slovakia,SVK,2001,27.693163
Slovakia,SVK,2002,28.57942
Slovakia,SVK,2003,26.803928
Slovakia,SVK,2004,26.870577
Slovakia,SVK,2005,26.8945
Slovakia,SVK,2006,28.231337
Slovakia,SVK,2007,26.73508
Slovakia,SVK,2008,27.173155
Slovakia,SVK,2009,26.783611
Slovakia,SVK,2010,26.946869
Slovakia,SVK,2011,27.873123
Slovakia,SVK,2012,29.562973
Slovakia,SVK,2013,30.178457
Slovakia,SVK,2014,32.16127
Slovakia,SVK,2015,31.071365
Slovakia,SVK,2016,30.862556
Slovakia,SVK,2017,29.442125
Slovakia,SVK,2018,28.50415
Slovakia,SVK,2019,31.206593
Slovakia,SVK,2020,32.29413
Slovakia,SVK,2021,30.227049
Slovakia,SVK,2022,31.594606
Slovakia,SVK,2023,35.065784
Slovakia,SVK,2024,36.117413
Slovenia,SVN,1990,30.875032
Slovenia,SVN,1991,34.798573
Slovenia,SVN,1992,32.14499
Slovenia,SVN,1993,29.50268
Slovenia,SVN,1994,31.783955
Slovenia,SVN,1995,30.358969
Slovenia,SVN,1996,29.654995
Slovenia,SVN,1997,28.546091
Slovenia,SVN,1998,29.75391
Slovenia,SVN,1999,30.107584
Slovenia,SVN,2000,31.093363
Slovenia,SVN,2001,31.051893
Slovenia,SVN,2002,30.349012
Slovenia,SVN,2003,28.493992
Slovenia,SVN,2004,31.224813
Slovenia,SVN,2005,30.19137
Slovenia,SVN,2006,29.209099
Slovenia,SVN,2007,28.77418
Slovenia,SVN,2008,30.62302
Slovenia,SVN,2009,33.30238
Slovenia,SVN,2010,32.469795
Slovenia,SVN,2011,32.14753
Slovenia,SVN,2012,32.407715
Slovenia,SVN,2013,34.471214
Slovenia,SVN,2014,41.341953
Slovenia,SVN,2015,35.00976
Slovenia,SVN,2016,34.8688
Slovenia,SVN,2017,34.266846
Slovenia,SVN,2018,34.95395
Slovenia,SVN,2019,35.692833
Slovenia,SVN,2020,40.38559
Slovenia,SVN,2021,38.226303
Slovenia,SVN,2022,35.65435
Slovenia,SVN,2023,41.878635
Slovenia,SVN,2024,43.028835
South Africa,ZAF,1965,0.029015081
South Africa,ZAF,1966,0.028056588
South Africa,ZAF,1967,0.019459028
South Africa,ZAF,1968,0.017019669
South Africa,ZAF,1969,0.01446361
South Africa,ZAF,1970,0.016476588
South Africa,ZAF,1971,0.068525724
South Africa,ZAF,1972,0.49408534
South Africa,ZAF,1973,0.54241824
South Africa,ZAF,1974,0.6059924
South Africa,ZAF,1975,0.56237745
South Africa,ZAF,1976,0.90272313
South Africa,ZAF,1977,0.9130694
South Africa,ZAF,1978,0.9044794
South Africa,ZAF,1979,0.52534544
South Africa,ZAF,1980,0.4267637
South Africa,ZAF,1981,0.61089456
South Africa,ZAF,1982,0.34905452
South Africa,ZAF,1983,0.20171902
South Africa,ZAF,1984,1.391702
South Africa,ZAF,1985,1.8046974
South Africa,ZAF,1986,3.1111393
South Africa,ZAF,1987,2.2861478
South Africa,ZAF,1988,3.6432936
South Africa,ZAF,1989,3.8704836
South Africa,ZAF,1990,2.5534918
South Africa,ZAF,1991,3.0254161
South Africa,ZAF,1992,2.717292
South Africa,ZAF,1993,2.0060854
South Africa,ZAF,1994,2.8000374
South Africa,ZAF,1995,2.9425755
South Africa,ZAF,1996,3.2103193
South Africa,ZAF,1997,3.5552924
South Africa,ZAF,1998,3.753173
South Africa,ZAF,1999,3.2371922
South Africa,ZAF,2000,3.4376988
South Africa,ZAF,2001,2.9998953
South Africa,ZAF,2002,3.493591
South Africa,ZAF,2003,3.073162
South Africa,ZAF,2004,2.966771
South Africa,ZAF,2005,2.722165
South Africa,ZAF,2006,2.7152696
South Africa,ZAF,2007,2.934089
South Africa,ZAF,2008,2.7253163
South Africa,ZAF,2009,2.7040198
South Africa,ZAF,2010,2.7178125
South Africa,ZAF,2011,3.005118
South Africa,ZAF,2012,2.7059667
South Africa,ZAF,2013,2.920853
South Africa,ZAF,2014,3.2364938
South Africa,ZAF,2015,3.4817224
South Africa,ZAF,2016,4.0369325
South Africa,ZAF,2017,4.569896
South Africa,ZAF,2018,4.3368287
South Africa,ZAF,2019,4.4729476
South Africa,ZAF,2020,4.3326883
South Africa,ZAF,2021,5.417388
South Africa,ZAF,2022,5.4962363
South Africa,ZAF,2023,5.2051845
South Africa,ZAF,2024,4.9562945
South America,,1965,10.35597
South America,,1966,10.824015
South America,,1967,11.046512
South America,,1968,10.987901
South America,,1969,11.322097
South America,,1970,12.902552
South America,,1971,13.624166
South America,,1972,14.415723
South America,,1973,14.687085
South America,,1974,15.848368
South America,,1975,17.192152
South America,,1976,17.801462
South America,,1977,18.58167
South America,,1978,19.620794
South America,,1979,20.783178
South America,,1980,22.301058
South America,,1981,22.728704
South America,,1982,24.032892
South America,,1983,26.151022
South America,,1984,28.0871
South America,,1985,29.582285
South America,,1986,29.920523
South America,,1987,30.77314
South America,,1988,30.660301
South America,,1989,31.080107
South America,,1990,32.139923
South America,,1991,33.071423
South America,,1992,32.43073
South America,,1993,33.406075
South America,,1994,33.449238
South America,,1995,33.118797
South America,,1996,32.958748
South America,,1997,32.975803
South America,,1998,32.626957
South America,,1999,32.623123
South America,,2000,33.1914
South America,,2001,31.95945
South America,,2002,33.034267
South America,,2003,34.144314
South America,,2004,33.092518
South America,,2005,33.56874
South America,,2006,33.373016
South America,,2007,33.21314
South America,,2008,32.938324
South America,,2009,34.24689
South America,,2010,33.13816
South America,,2011,33.1609
South America,,2012,31.602102
South America,,2013,30.482944
South America,,2014,30.144836
South America,,2015,30.76354
South America,,2016,31.845264
South America,,2017,32.770794
South America,,2018,34.728
South America,,2019,35.71185
South America,,2020,38.24602
South America,,2021,35.365498
South America,,2022,37.020863
South America,,2023,38.272694
South America,,2024,38.677624
South Korea,KOR,1965,2.6421406
South Korea,KOR,1966,3.0212522
South Korea,KOR,1967,2.5430822
South Korea,KOR,1968,2.163243
South Korea,KOR,1969,2.7541723
South Korea,KOR,1970,2.0274134
South Korea,KOR,1971,2.026265
South Korea,KOR,1972,2.0256157
South Korea,KOR,1973,1.5372031
South Korea,KOR,1974,2.1946237
South Korea,KOR,1975,1.7619857
South Korea,KOR,1976,1.6739671
South Korea,KOR,1977,1.1913486
South Korea,KOR,1978,3.0026739
South Korea,KOR,1979,3.4351308
South Korea,KOR,1980,3.3062394
South Korea,KOR,1981,3.2154267
South Korea,KOR,1982,3.2119668
South Korea,KOR,1983,6.0600266
South Korea,KOR,1984,6.796086
South Korea,KOR,1985,8.892081
South Korea,KOR,1986,12.500451
South Korea,KOR,1987,15.543912
South Korea,KOR,1988,13.532103
South Korea,KOR,1989,14.890718
South Korea,KOR,1990,14.879912
South Korea,KOR,1991,13.604616
South Korea,KOR,1992,12.06567
South Korea,KOR,1993,11.505756
South Korea,KOR,1994,10.40833
South Korea,KOR,1995,10.960346
South Korea,KOR,1996,10.881529
South Korea,KOR,1997,10.373485
South Korea,KOR,1998,13.338307
South Korea,KOR,1999,13.977596
South Korea,KOR,2000,13.938941
South Korea,KOR,2001,13.709972
South Korea,KOR,2002,13.916646
South Korea,KOR,2003,14.758568
South Korea,KOR,2004,14.354788
South Korea,KOR,2005,15.404828
South Korea,KOR,2006,15.277472
South Korea,KOR,2007,14.264175
South Korea,KOR,2008,14.693714
South Korea,KOR,2009,14.278744
South Korea,KOR,2010,13.33192
South Korea,KOR,2011,13.274966
South Korea,KOR,2012,12.797387
South Korea,KOR,2013,11.97765
South Korea,KOR,2014,13.470208
South Korea,KOR,2015,14.052768
South Korea,KOR,2016,13.525239
South Korea,KOR,2017,12.668592
South Korea,KOR,2018,11.732393
South Korea,KOR,2019,13.114139
South Korea,KOR,2020,15.180246
South Korea,KOR,2021,14.810384
South Korea,KOR,2022,16.332111
South Korea,KOR,2023,17.09379
South Korea,KOR,2024,17.534994
South and Central America (EI),,1965,9.11188
South and Central America (EI),,1966,9.517384
South and Central America (EI),,1967,9.676063
South and Central America (EI),,1968,9.689162
South and Central America (EI),,1969,9.996216
South and Central America (EI),,1970,11.122502
South and Central America (EI),,1971,11.957825
South and Central America (EI),,1972,12.461551
South and Central America (EI),,1973,12.628795
South and Central America (EI),,1974,13.716926
South and Central America (EI),,1975,14.884493
South and Central America (EI),,1976,15.532913
South and Central America (EI),,1977,16.152401
South and Central America (EI),,1978,17.176062
South and Central America (EI),,1979,18.329994
South and Central America (EI),,1980,19.751684
South and Central America (EI),,1981,20.100739
South and Central America (EI),,1982,21.470951
South and Central America (EI),,1983,23.421299
South and Central America (EI),,1984,25.0848
South and Central America (EI),,1985,26.672861
South and Central America (EI),,1986,27.15211
South and Central America (EI),,1987,27.902008
South and Central America (EI),,1988,27.91269
South and Central America (EI),,1989,28.171219
South and Central America (EI),,1990,29.113724
South and Central America (EI),,1991,29.988781
South and Central America (EI),,1992,29.494331
South and Central America (EI),,1993,30.342861
South and Central America (EI),,1994,30.27671
South and Central America (EI),,1995,30.001663
South and Central America (EI),,1996,29.933916
South and Central America (EI),,1997,29.880083
South and Central America (EI),,1998,29.473606
South and Central America (EI),,1999,29.631958
South and Central America (EI),,2000,29.735497
South and Central America (EI),,2001,28.33359
South and Central America (EI),,2002,29.18929
South and Central America (EI),,2003,30.017818
South and Central America (EI),,2004,29.261023
South and Central America (EI),,2005,29.694036
South and Central America (EI),,2006,29.44455
South and Central America (EI),,2007,29.467825
South and Central America (EI),,2008,29.532467
South and Central America (EI),,2009,30.769686
South and Central America (EI),,2010,29.927698
South and Central America (EI),,2011,30.065638
South and Central America (EI),,2012,28.918486
South and Central America (EI),,2013,28.05677
South and Central America (EI),,2014,27.738037
South and Central America (EI),,2015,28.204868
South and Central America (EI),,2016,29.188604
South and Central America (EI),,2017,30.110043
South and Central America (EI),,2018,31.822004
South and Central America (EI),,2019,32.490723
South and Central America (EI),,2020,35.181976
South and Central America (EI),,2021,32.754826
South and Central America (EI),,2022,34.278156
South and Central America (EI),,2023,35.255093
South and Central America (EI),,2024,35.620934
Spain,ESP,1965,16.379047
Spain,ESP,1966,20.088379
Spain,ESP,1967,15.445133
Spain,ESP,1968,15.858157
Spain,ESP,1969,18.014385
Spain,ESP,1970,15.2475395
Spain,ESP,1971,16.57838
Spain,ESP,1972,17.9659
Spain,ESP,1973,14.43209
Spain,ESP,1974,14.777388
Spain,ESP,1975,12.807368
Spain,ESP,1976,10.179359
Spain,ESP,1977,15.971066
Spain,ESP,1978,16.509031
Spain,ESP,1979,16.964838
Spain,ESP,1980,11.0757475
Spain,ESP,1981,9.986992
Spain,ESP,1982,11.145155
Spain,ESP,1983,11.709738
Spain,ESP,1984,16.617636
Spain,ESP,1985,18.221321
Spain,ESP,1986,19.185984
Spain,ESP,1987,19.863222
Spain,ESP,1988,23.771763
Spain,ESP,1989,19.925251
Spain,ESP,1990,21.027842
Spain,ESP,1991,21.11701
Spain,ESP,1992,18.189905
Spain,ESP,1993,20.255737
Spain,ESP,1994,20.10148
Spain,ESP,1995,18.33521
Spain,ESP,1996,21.61443
Spain,ESP,1997,19.641796
Spain,ESP,1998,19.51694
Spain,ESP,1999,16.745829
Spain,ESP,2000,18.000708
Spain,ESP,2001,19.883339
Spain,ESP,2002,16.774479
Spain,ESP,2003,19.232584
Spain,ESP,2004,17.968664
Spain,ESP,2005,15.230814
Spain,ESP,2006,17.011034
Spain,ESP,2007,16.939436
Spain,ESP,2008,18.808931
Spain,ESP,2009,21.371592
Spain,ESP,2010,26.08359
Spain,ESP,2011,24.425888
Spain,ESP,2012,25.634443
Spain,ESP,2013,28.608149
Spain,ESP,2014,28.95443
Spain,ESP,2015,26.306879
Spain,ESP,2016,27.540825
Spain,ESP,2017,24.483166
Spain,ESP,2018,26.53962
Spain,ESP,2019,26.276197
Spain,ESP,2020,32.191803
Spain,ESP,2021,31.49523
Spain,ESP,2022,30.036297
Spain,ESP,2023,33.804302
Spain,ESP,2024,34.195717
Sri Lanka,LKA,1965,9.759814
Sri Lanka,LKA,1966,10.348914
Sri Lanka,LKA,1967,10.3788185
Sri Lanka,LKA,1968,11.551663
Sri Lanka,LKA,1969,12.89258
Sri Lanka,LKA,1970,10.475261
Sri Lanka,LKA,1971,11.474944
Sri Lanka,LKA,1972,11.223905
Sri Lanka,LKA,1973,8.893423
Sri Lanka,LKA,1974,14.911645
Sri Lanka,LKA,1975,15.429124
Sri Lanka,LKA,1976,16.178616
Sri Lanka,LKA,1977,16.478542
Sri Lanka,LKA,1978,17.699356
Sri Lanka,LKA,1979,18.008411
Sri Lanka,LKA,1980,18.073488
Sri Lanka,LKA,1981,18.28035
Sri Lanka,LKA,1982,17.346676
Sri Lanka,LKA,1983,13.282707
Sri Lanka,LKA,1984,21.65294
Sri Lanka,LKA,1985,26.336927
Sri Lanka,LKA,1986,27.649841
Sri Lanka,LKA,1987,22.051624
Sri Lanka,LKA,1988,26.664845
Sri Lanka,LKA,1989,29.593306
Sri Lanka,LKA,1990,29.790382
Sri Lanka,LKA,1991,29.579105
Sri Lanka,LKA,1992,25.589548
Sri Lanka,LKA,1993,30.813177
Sri Lanka,LKA,1994,30.635475
Sri Lanka,LKA,1995,31.403461
Sri Lanka,LKA,1996,21.368847
Sri Lanka,LKA,1997,21.954735
Sri Lanka,LKA,1998,23.40995
Sri Lanka,LKA,1999,23.241686
Sri Lanka,LKA,2000,16.822605
Sri Lanka,LKA,2001,16.752289
Sri Lanka,LKA,2002,13.979145
Sri Lanka,LKA,2003,16.627981
Sri Lanka,LKA,2004,15.216132
Sri Lanka,LKA,2005,15.24355
Sri Lanka,LKA,2006,18.984407
Sri Lanka,LKA,2007,15.796608
Sri Lanka,LKA,2008,17.441853
Sri Lanka,LKA,2009,16.162016
Sri Lanka,LKA,2010,21.793499
Sri Lanka,LKA,2011,16.357983
Sri Lanka,LKA,2012,11.61024
Sri Lanka,LKA,2013,23.640152
Sri Lanka,LKA,2014,14.695231
Sri Lanka,LKA,2015,18.06865
Sri Lanka,LKA,2016,11.919874
Sri Lanka,LKA,2017,11.102259
Sri Lanka,LKA,2018,16.0293
Sri Lanka,LKA,2019,12.824314
Sri Lanka,LKA,2020,14.88963
Sri Lanka,LKA,2021,21.004633
Sri Lanka,LKA,2022,23.448969
Sri Lanka,LKA,2023,20.968931
Sri Lanka,LKA,2024,23.249748
Sweden,SWE,1965,33.53918
Sweden,SWE,1966,30.783487
Sweden,SWE,1967,32.600006
Sweden,SWE,1968,30.125809
Sweden,SWE,1969,25.811146
Sweden,SWE,1970,24.173147
Sweden,SWE,1971,29.883226
Sweden,SWE,1972,30.782406
Sweden,SWE,1973,32.78551
Sweden,SWE,1974,33.91481
Sweden,SWE,1975,37.489548
Sweden,SWE,1976,35.84491
Sweden,SWE,1977,37.651108
Sweden,SWE,1978,35.855938
Sweden,SWE,1979,34.26485
Sweden,SWE,1980,38.06214
Sweden,SWE,1981,43.89948
Sweden,SWE,1982,44.64024
Sweden,SWE,1983,50.20937
Sweden,SWE,1984,54.057804
Sweden,SWE,1985,54.12634
Sweden,SWE,1986,52.698326
Sweden,SWE,1987,57.373367
Sweden,SWE,1988,58.787045
Sweden,SWE,1989,59.39595
Sweden,SWE,1990,63.301525
Sweden,SWE,1991,63.05273
Sweden,SWE,1992,61.259647
Sweden,SWE,1993,61.087826
Sweden,SWE,1994,59.015728
Sweden,SWE,1995,60.156216
Sweden,SWE,1996,56.11104
Sweden,SWE,1997,60.203205
Sweden,SWE,1998,61.319798
Sweden,SWE,1999,61.238144
Sweden,SWE,2000,61.771114
Sweden,SWE,2001,63.605812
Sweden,SWE,2002,60.581535
Sweden,SWE,2003,58.15169
Sweden,SWE,2004,61.755154
Sweden,SWE,2005,63.729492
Sweden,SWE,2006,60.95026
Sweden,SWE,2007,62.63507
Sweden,SWE,2008,63.152573
Sweden,SWE,2009,62.90462
Sweden,SWE,2010,62.20315
Sweden,SWE,2011,64.983925
Sweden,SWE,2012,68.67732
Sweden,SWE,2013,67.17629
Sweden,SWE,2014,67.96395
Sweden,SWE,2015,69.16971
Sweden,SWE,2016,67.6739
Sweden,SWE,2017,68.39083
Sweden,SWE,2018,70.39338
Sweden,SWE,2019,70.68807
Sweden,SWE,2020,71.95795
Sweden,SWE,2021,71.238495
Sweden,SWE,2022,73.60833
Sweden,SWE,2023,72.85617
Sweden,SWE,2024,72.21017
Switzerland,CHE,1965,37.573376
Switzerland,CHE,1966,39.985126
Switzerland,CHE,1967,40.62696
Switzerland,CHE,1968,38.187244
Switzerland,CHE,1969,35.934357
Switzerland,CHE,1970,35.26028
Switzerland,CHE,1971,33.873882
Switzerland,CHE,1972,31.637684
Switzerland,CHE,1973,33.532585
Switzerland,CHE,1974,37.302803
Switzerland,CHE,1975,41.25606
Switzerland,CHE,1976,36.374275
Switzerland,CHE,1977,41.81777
Switzerland,CHE,1978,39.49033
Switzerland,CHE,1979,41.34082
Switzerland,CHE,1980,44.380047
Switzerland,CHE,1981,47.219074
Switzerland,CHE,1982,48.804493
Switzerland,CHE,1983,46.56963
Switzerland,CHE,1984,45.66424
Switzerland,CHE,1985,48.125618
Switzerland,CHE,1986,46.640446
Switzerland,CHE,1987,48.862865
Switzerland,CHE,1988,49.27462
Switzerland,CHE,1989,47.313786
Switzerland,CHE,1990,45.972153
Switzerland,CHE,1991,46.125
Switzerland,CHE,1992,46.358494
Switzerland,CHE,1993,48.97188
Switzerland,CHE,1994,50.06406
Switzerland,CHE,1995,50.027924
Switzerland,CHE,1996,46.421383
Switzerland,CHE,1997,47.961983
Switzerland,CHE,1998,47.58381
Switzerland,CHE,1999,49.980648
Switzerland,CHE,2000,49.961975
Switzerland,CHE,2001,50.08641
Switzerland,CHE,2002,48.937813
Switzerland,CHE,2003,49.079548
Switzerland,CHE,2004,47.7802
Switzerland,CHE,2005,44.80319
Switzerland,CHE,2006,46.74315
Switzerland,CHE,2007,49.34917
Switzerland,CHE,2008,48.43579
Switzerland,CHE,2009,48.956573
Switzerland,CHE,2010,47.61956
Switzerland,CHE,2011,48.40552
Switzerland,CHE,2012,49.528183
Switzerland,CHE,2013,49.00384
Switzerland,CHE,2014,52.112255
Switzerland,CHE,2015,50.039722
Switzerland,CHE,2016,48.695385
Switzerland,CHE,2017,47.846657
Switzerland,CHE,2018,50.757736
Switzerland,CHE,2019,51.634205
Switzerland,CHE,2020,54.396378
Switzerland,CHE,2021,53.403656
Switzerland,CHE,2022,50.592445
Switzerland,CHE,2023,54.039013
Switzerland,CHE,2024,56.82778
Taiwan,TWN,1965,10.277433
Taiwan,TWN,1966,9.868821
Taiwan,TWN,1967,8.945059
Taiwan,TWN,1968,11.440929
Taiwan,TWN,1969,8.617762
Taiwan,TWN,1970,7.4262624
Taiwan,TWN,1971,6.3757997
Taiwan,TWN,1972,7.0227246
Taiwan,TWN,1973,5.6125135
Taiwan,TWN,1974,8.125729
Taiwan,TWN,1975,8.248159
Taiwan,TWN,1976,5.503703
Taiwan,TWN,1977,4.825581
Taiwan,TWN,1978,7.572238
Taiwan,TWN,1979,10.181419
Taiwan,TWN,1980,9.852462
Taiwan,TWN,1981,14.647148
Taiwan,TWN,1982,15.230073
Taiwan,TWN,1983,18.341133
Taiwan,TWN,1984,21.329006
Taiwan,TWN,1985,24.451908
Taiwan,TWN,1986,21.3808
Taiwan,TWN,1987,23.076365
Taiwan,TWN,1988,19.07932
Taiwan,TWN,1989,16.980192
Taiwan,TWN,1990,18.874367
Taiwan,TWN,1991,17.818892
Taiwan,TWN,1992,17.32094
Taiwan,TWN,1993,15.564667
Taiwan,TWN,1994,15.232762
Taiwan,TWN,1995,14.462966
Taiwan,TWN,1996,14.737648
Taiwan,TWN,1997,13.614284
Taiwan,TWN,1998,13.363837
Taiwan,TWN,1999,12.811682
Taiwan,TWN,2000,12.073266
Taiwan,TWN,2001,11.06358
Taiwan,TWN,2002,11.073322
Taiwan,TWN,2003,10.489606
Taiwan,TWN,2004,10.211935
Taiwan,TWN,2005,10.321948
Taiwan,TWN,2006,10.0226
Taiwan,TWN,2007,9.8909
Taiwan,TWN,2008,10.1891365
Taiwan,TWN,2009,10.522196
Taiwan,TWN,2010,9.929283
Taiwan,TWN,2011,10.084024
Taiwan,TWN,2012,10.136248
Taiwan,TWN,2013,10.150025
Taiwan,TWN,2014,9.795042
Taiwan,TWN,2015,8.7028885
Taiwan,TWN,2016,8.115082
Taiwan,TWN,2017,6.28292
Taiwan,TWN,2018,7.187879
Taiwan,TWN,2019,8.652433
Taiwan,TWN,2020,8.714068
Taiwan,TWN,2021,7.9396076
Taiwan,TWN,2022,8.681435
Taiwan,TWN,2023,8.473998
Taiwan,TWN,2024,8.647188
Thailand,THA,1965,7.6453905
Thailand,THA,1966,8.118996
Thailand,THA,1967,9.171382
Thailand,THA,1968,7.3333044
Thailand,THA,1969,5.162042
Thailand,THA,1970,7.413957
Thailand,THA,1971,7.672137
Thailand,THA,1972,5.326401
Thailand,THA,1973,5.4653826
Thailand,THA,1974,6.8742094
Thailand,THA,1975,8.621883
Thailand,THA,1976,8.736968
Thailand,THA,1977,7.122363
Thailand,THA,1978,4.307601
Thailand,THA,1979,6.275953
Thailand,THA,1980,2.4364574
Thailand,THA,1981,5.6713114
Thailand,THA,1982,7.144905
Thailand,THA,1983,6.2146106
Thailand,THA,1984,6.2497582
Thailand,THA,1985,5.4067183
Thailand,THA,1986,7.626494
Thailand,THA,1987,4.8973794
Thailand,THA,1988,4.0173526
Thailand,THA,1989,5.126223
Thailand,THA,1990,3.877864
Thailand,THA,1991,3.2356648
Thailand,THA,1992,2.7242527
Thailand,THA,1993,2.0918102
Thailand,THA,1994,2.2775457
Thailand,THA,1995,3.0560005
Thailand,THA,1996,2.9783044
Thailand,THA,1997,2.8067074
Thailand,THA,1998,2.2404234
Thailand,THA,1999,1.5209678
Thailand,THA,2000,2.4320366
Thailand,THA,2001,2.432144
Thailand,THA,2002,2.6618729
Thailand,THA,2003,2.5803251
Thailand,THA,2004,2.2042708
Thailand,THA,2005,2.107552
Thailand,THA,2006,2.724441
Thailand,THA,2007,2.8317242
Thailand,THA,2008,2.8623428
Thailand,THA,2009,2.9795134
Thailand,THA,2010,2.7503529
Thailand,THA,2011,3.4417028
Thailand,THA,2012,3.781315
Thailand,THA,2013,3.8004148
Thailand,THA,2014,4.2395444
Thailand,THA,2015,4.201601
Thailand,THA,2016,4.617123
Thailand,THA,2017,5.317632
Thailand,THA,2018,6.378996
Thailand,THA,2019,6.950582
Thailand,THA,2020,6.9699163
Thailand,THA,2021,7.034393
Thailand,THA,2022,7.247943
Thailand,THA,2023,7.6081514
Thailand,THA,2024,7.4027457
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.24220619
Trinidad and Tobago,TTO,1972,0.17572601
Trinidad and Tobago,TTO,1973,0.14679722
Trinidad and Tobago,TTO,1974,0.13138413
Trinidad and Tobago,TTO,1975,0.15001093
Trinidad and Tobago,TTO,1976,0.1102145
Trinidad and Tobago,TTO,1977,0.12823673
Trinidad and Tobago,TTO,1978,0.16058686
Trinidad and Tobago,TTO,1979,0.18175283
Trinidad and Tobago,TTO,1980,0.16945264
Trinidad and Tobago,TTO,1981,0.11727355
Trinidad and Tobago,TTO,1982,0.094597585
Trinidad and Tobago,TTO,1983,0.086182766
Trinidad and Tobago,TTO,1984,0.07104022
Trinidad and Tobago,TTO,1985,0.08988838
Trinidad and Tobago,TTO,1986,0.13222216
Trinidad and Tobago,TTO,1987,0.16699222
Trinidad and Tobago,TTO,1988,0.13234837
Trinidad and Tobago,TTO,1989,0.12954469
Trinidad and Tobago,TTO,1990,0.13919248
Trinidad and Tobago,TTO,1991,0.11259284
Trinidad and Tobago,TTO,1992,0.12764753
Trinidad and Tobago,TTO,1993,0.113026254
Trinidad and Tobago,TTO,1994,0.12189009
Trinidad and Tobago,TTO,1995,0.11591018
Trinidad and Tobago,TTO,1996,0.052703317
Trinidad and Tobago,TTO,1997,0.055817984
Trinidad and Tobago,TTO,1998,0.05499081
Trinidad and Tobago,TTO,1999,0.04947758
Trinidad and Tobago,TTO,2000,0.053741634
Trinidad and Tobago,TTO,2001,0.07363121
Trinidad and Tobago,TTO,2002,0.060162745
Trinidad and Tobago,TTO,2003,0.027575735
Trinidad and Tobago,TTO,2004,0.046451278
Trinidad and Tobago,TTO,2005,0.04065795
Trinidad and Tobago,TTO,2006,0.04126056
Trinidad and Tobago,TTO,2007,0.030767666
Trinidad and Tobago,TTO,2008,0.032934166
Trinidad and Tobago,TTO,2009,0.032201733
Trinidad and Tobago,TTO,2010,0.0049156994
Trinidad and Tobago,TTO,2011,0.004953476
Trinidad and Tobago,TTO,2012,0.0071049947
Trinidad and Tobago,TTO,2013,0.0069684717
Trinidad and Tobago,TTO,2014,0.0069252695
Trinidad and Tobago,TTO,2015,0.0071448274
Trinidad and Tobago,TTO,2016,0.008027764
Trinidad and Tobago,TTO,2017,0.007551941
Trinidad and Tobago,TTO,2018,0.008018911
Trinidad and Tobago,TTO,2019,0.007931608
Trinidad and Tobago,TTO,2020,0.009120251
Trinidad and Tobago,TTO,2021,0.008899091
Trinidad and Tobago,TTO,2022,0.008880703
Trinidad and Tobago,TTO,2023,0.009318239
Trinidad and Tobago,TTO,2024,0.010788339
Turkey,TUR,1965,6.992035
Turkey,TUR,1966,6.5805697
Turkey,TUR,1967,6.6201625
Turkey,TUR,1968,7.4521966
Turkey,TUR,1969,7.3694305
Turkey,TUR,1970,6.1201024
Turkey,TUR,1971,4.7909636
Turkey,TUR,1972,5.2241955
Turkey,TUR,1973,3.825652
